Step	Type	Velocity
05000	1	2.436855
05000	1	1.331069
05000	1	1.631762
05000	1	2.809641
05000	1	2.089538
05000	1	2.709460
05000	1	1.683515
05000	1	4.167154
05000	1	2.134438
05000	1	1.606079
05000	1	2.421820
05000	1	1.982995
05000	1	1.301898
05000	1	3.175577
05000	1	3.725378
05000	1	4.087416
05000	1	1.596869
05000	1	1.948314
05000	1	4.720540
05000	1	2.437122
05000	1	1.617103
05000	1	2.655731
05000	1	1.180715
05000	1	2.385969
05000	1	3.686015
05000	1	1.865405
05000	1	1.847674
05000	1	2.114291
05000	1	2.362599
05000	1	2.076389
05000	1	2.477056
05000	1	1.984658
05000	1	2.668632
05000	1	1.961738
05000	1	3.361977
05000	1	1.929009
05000	1	1.117214
05000	1	3.329563
05000	1	3.172604
05000	1	4.994778
05000	1	2.378332
05000	1	2.923502
05000	1	2.772150
05000	1	3.276913
05000	1	3.295447
05000	1	1.617387
05000	1	3.094241
05000	1	3.289198
05000	1	1.924576
05000	1	2.199959
05000	1	0.739636
05000	1	4.061640
05000	1	1.494565
05000	1	2.150225
05000	1	2.411507
05000	1	2.586631
05000	1	1.520550
05000	1	2.353303
05000	1	2.740487
05000	1	2.062701
05000	1	2.233082
05000	1	2.286065
05000	1	3.216523
05000	1	2.845234
05000	1	1.936528
05000	1	1.631558
05000	1	0.833544
05000	1	4.117065
05000	1	1.970649
05000	1	2.554395
05000	1	2.451736
05000	1	0.974293
05000	1	0.793756
05000	1	3.819602
05000	1	1.580738
05000	1	3.823530
05000	1	1.878012
05000	1	2.214153
05000	1	4.464017
05000	1	1.238845
05000	1	0.940859
05000	1	1.334708
05000	1	3.795966
05000	1	1.154094
05000	1	0.650265
05000	1	2.285255
05000	1	1.584448
05000	1	3.242162
05000	1	3.220181
05000	1	2.134954
05000	1	3.371414
05000	1	1.486103
05000	1	1.722992
05000	1	1.543648
05000	1	4.407318
05000	1	1.671689
05000	1	1.111594
05000	1	1.372681
05000	1	4.301058
05000	1	2.718587
05000	1	1.440481
05000	1	2.761314
05000	1	2.542346
05000	1	3.314665
05000	1	3.168440
05000	1	2.314628
05000	1	2.925909
05000	1	3.061479
05000	1	1.482025
05000	1	2.832778
05000	1	1.771656
05000	1	2.148868
05000	1	3.406567
05000	1	3.763508
05000	1	1.935987
05000	1	1.819169
05000	1	1.735791
05000	1	2.915497
05000	1	1.060469
05000	1	2.410875
05000	1	0.471140
05000	1	2.616631
05000	1	3.731148
05000	1	1.072630
05000	1	5.849193
05000	1	1.346206
05000	1	3.022150
05000	1	3.076470
05000	1	1.361293
05000	1	3.382325
05000	1	0.544307
05000	1	1.409619
05000	1	1.389390
05000	1	2.402614
05000	1	3.975782
05000	1	3.218816
05000	1	1.097555
05000	1	1.739277
05000	1	3.507739
05000	1	1.136286
05000	1	0.789163
05000	1	2.717615
05000	1	2.978090
05000	1	3.156107
05000	1	2.340655
05000	1	1.493123
05000	1	3.730333
05000	1	1.426684
05000	1	3.038649
05000	1	2.968542
05000	1	2.424929
05000	1	1.242936
05000	1	2.835483
05000	1	1.458660
05000	1	2.546591
05000	1	1.549301
05000	1	2.415427
05000	1	2.847775
05000	1	2.661048
05000	1	4.799384
05000	1	1.935539
05000	1	4.196400
05000	1	1.486972
05000	1	2.779673
05000	1	3.567355
05000	1	2.481068
05000	1	2.474869
05000	1	1.717262
05000	1	3.258413
05000	1	1.194968
05000	1	1.554815
05000	1	2.539250
05000	1	1.071236
05000	1	1.281170
05000	1	1.634827
05000	1	1.877232
05000	1	1.321420
05000	1	4.203318
05000	1	1.920437
05000	1	1.769150
05000	1	2.612875
05000	1	2.262204
05000	1	2.375914
05000	1	1.826936
05000	1	3.046143
05000	1	1.734001
05000	1	3.301073
05000	1	3.407175
05000	1	3.353955
05000	1	4.223745
05000	1	2.237501
05000	1	3.102149
05000	1	1.561564
05000	1	0.793547
05000	1	3.768436
05000	1	2.091198
05000	1	3.490627
05000	1	4.394765
05000	1	1.608417
05000	1	6.655478
05000	1	2.051141
05000	1	3.358811
05000	1	1.479032
05000	1	1.140755
05000	1	1.183816
05000	1	3.214659
