Step	Time	Epot	Ekin	Etot	T
381	3.810000	-14.037950	6108.817190	6094.779240	1.010189
382	3.820000	-12.967402	6107.696388	6094.728986	1.010106
383	3.830000	-10.589589	6105.353328	6094.763740	1.009830
384	3.840000	-8.018822	6102.989773	6094.970950	1.009377
385	3.850000	-8.183806	6103.134591	6094.950785	1.009129
386	3.860000	-10.862920	6105.616450	6094.753529	1.009421
387	3.870000	-13.225003	6107.966018	6094.741015	1.009873
388	3.880000	-14.502689	6109.296278	6094.793590	1.010160
389	3.890000	-15.144119	6109.961755	6094.817636	1.010305
390	3.900000	-15.413961	6110.226750	6094.812789	1.010378
391	3.910000	-15.247610	6110.050168	6094.802558	1.010390
392	3.920000	-14.550306	6109.360066	6094.809760	1.010320
393	3.930000	-13.507503	6108.350533	6094.843030	1.010169
394	3.940000	-12.666932	6107.544975	6094.878044	1.010000
395	3.950000	-12.552619	6107.427520	6094.874901	1.009915
396	3.960000	-13.139386	6107.980287	6094.840901	1.009962
397	3.970000	-13.925800	6108.737295	6094.811496	1.010087
398	3.980000	-14.446312	6109.258176	6094.811864	1.010200
399	3.990000	-14.638451	6109.473963	6094.835512	1.010254
400	4.000000	-14.759660	6109.611965	6094.852305	1.010272
401	4.010000	-15.000229	6109.846524	6094.846295	1.010301
402	4.020000	-15.272370	6110.102783	6094.830413	1.010347
403	4.030000	-15.360548	6110.180129	6094.819581	1.010382
404	4.040000	-15.115409	6109.930662	6094.815253	1.010371
405	4.050000	-14.508861	6109.329577	6094.820717	1.010301
406	4.060000	-13.686554	6108.527007	6094.840453	1.010179
407	4.070000	-12.993116	6107.851497	6094.858381	1.010046
408	4.080000	-12.715299	6107.555254	6094.839955	1.009965
409	4.090000	-12.632160	6107.413590	6094.781431	1.009949
410	4.100000	-12.005142	6106.727649	6094.722507	1.009912
411	4.110000	-10.231807	6104.979194	6094.747386	1.009723
412	4.120000	-8.064147	6102.980350	6094.916203	1.009364
413	4.130000	-7.971904	6102.952436	6094.980532	1.009124
414	4.140000	-10.743313	6105.558581	6094.815268	1.009371
415	4.150000	-14.064388	6108.792266	6094.727878	1.009924
416	4.160000	-16.253070	6111.003170	6094.750100	1.010386
417	4.170000	-17.224002	6112.015476	6094.791473	1.010634
418	4.180000	-17.384709	6112.204831	6094.820122	1.010716
419	4.190000	-17.072613	6111.907992	6094.835379	1.010696
420	4.200000	-16.482326	6111.325770	6094.843444	1.010618
421	4.210000	-15.733017	6110.583305	6094.850287	1.010505
422	4.220000	-14.944692	6109.804540	6094.859848	1.010375
423	4.230000	-14.272220	6109.140589	6094.868369	1.010251
424	4.240000	-13.850489	6108.718973	6094.868485	1.010158
425	4.250000	-13.689842	6108.548812	6094.858970	1.010112
426	4.260000	-13.658135	6108.505728	6094.847593	1.010100
427	4.270000	-13.589358	6108.430899	6094.841541	1.010095
428	4.280000	-13.391100	6108.233715	6094.842615	1.010073
429	4.290000	-13.077674	6107.927060	6094.849385	1.010030
430	4.300000	-12.756041	6107.616080	6094.860039	1.009974
431	4.310000	-12.587012	6107.455304	6094.868293	1.009930
432	4.320000	-12.692639	6107.559123	6094.866484	1.009923
433	4.330000	-13.047394	6107.901904	6094.854510	1.009964
434	4.340000	-13.477547	6108.318211	6094.840664	1.010034
435	4.350000	-13.774452	6108.605106	6094.830654	1.010098
436	4.360000	-13.784955	6108.610931	6094.825976	1.010126
437	4.370000	-13.447646	6108.276904	6094.829259	1.010099
438	4.380000	-12.835735	6107.681799	6094.846065	1.010017
439	4.390000	-12.214634	6107.087188	6094.872554	1.009908
440	4.400000	-11.961692	6106.847203	6094.885511	1.009828
441	4.410000	-12.250105	6107.120864	6094.870759	1.009832
442	4.420000	-12.874464	6107.723217	6094.848754	1.009914
443	4.430000	-13.504436	6108.343481	6094.839044	1.010023
444	4.440000	-13.958189	6108.798914	6094.840725	1.010114
445	4.450000	-14.220271	6109.066745	6094.846474	1.010172
446	4.460000	-14.346205	6109.197658	6094.851454	1.010202
447	4.470000	-14.395770	6109.250479	6094.854709	1.010215
448	4.480000	-14.411240	6109.267923	6094.856683	1.010219
449	4.490000	-14.418355	6109.275569	6094.857214	1.010221
450	4.500000	-14.429341	6109.286934	6094.857593	1.010222
451	4.510000	-14.450483	6109.308291	6094.857808	1.010225
452	4.520000	-14.486589	6109.344276	6094.857687	1.010229
453	4.530000	-14.540858	6109.398574	6094.857716	1.010237
454	4.540000	-14.613467	6109.470451	6094.856984	1.010247
455	4.550000	-14.697520	6109.553105	6094.855585	1.010261
456	4.560000	-14.774922	6109.627172	6094.852250	1.010275
457	4.570000	-14.806646	6109.654587	6094.847941	1.010285
458	4.580000	-14.741700	6109.585565	6094.843865	1.010284
459	4.590000	-14.537704	6109.380908	6094.843205	1.010263
460	4.600000	-14.199489	6109.048140	6094.848650	1.010217
461	4.610000	-13.816949	6108.677086	6094.860137	1.010155
462	4.620000	-13.555064	6108.424332	6094.869268	1.010097
463	4.630000	-13.548969	6108.418076	6094.869107	1.010073
464	4.640000	-13.811413	6108.674554	6094.863141	1.010096
465	4.650000	-14.261854	6109.118890	6094.857036	1.010157
466	4.660000	-14.807888	6109.661144	6094.853256	1.010241
467	4.670000	-15.381388	6110.232184	6094.850796	1.010335
