Step	Time	Epot	Ekin	Etot	T
11447	0.011447	96.215792	1030.264897	1126.480688	1.140855
11448	0.011448	96.226260	1030.271643	1126.497903	1.140863
11449	0.011449	96.236724	1030.278393	1126.515116	1.140870
11450	0.011450	96.247183	1030.285145	1126.532328	1.140878
11451	0.011451	96.257638	1030.291900	1126.549538	1.140885
11452	0.011452	96.268088	1030.298658	1126.566746	1.140892
11453	0.011453	96.278535	1030.305419	1126.583953	1.140900
11454	0.011454	96.288976	1030.312182	1126.601159	1.140907
11455	0.011455	96.299414	1030.318949	1126.618362	1.140915
11456	0.011456	96.309847	1030.325718	1126.635564	1.140922
11457	0.011457	96.320275	1030.332490	1126.652765	1.140930
11458	0.011458	96.330699	1030.339265	1126.669964	1.140937
11459	0.011459	96.341119	1030.346043	1126.687161	1.140945
11460	0.011460	96.351534	1030.352823	1126.704357	1.140952
11461	0.011461	96.361945	1030.359607	1126.721551	1.140960
11462	0.011462	96.372351	1030.366393	1126.738744	1.140967
11463	0.011463	96.382753	1030.373182	1126.755935	1.140975
11464	0.011464	96.393150	1030.379974	1126.773125	1.140982
11465	0.011465	96.403544	1030.386769	1126.790312	1.140990
11466	0.011466	96.413932	1030.393567	1126.807499	1.140998
11467	0.011467	96.424316	1030.400367	1126.824683	1.141005
11468	0.011468	96.434696	1030.407170	1126.841867	1.141013
11469	0.011469	96.445072	1030.413977	1126.859048	1.141020
11470	0.011470	96.455442	1030.420786	1126.876228	1.141028
11471	0.011471	96.465809	1030.427598	1126.893407	1.141035
11472	0.011472	96.476171	1030.434413	1126.910583	1.141043
11473	0.011473	96.486528	1030.441230	1126.927759	1.141050
11474	0.011474	96.496882	1030.448051	1126.944932	1.141058
11475	0.011475	96.507230	1030.454874	1126.962104	1.141065
11476	0.011476	96.517575	1030.461700	1126.979275	1.141073
11477	0.011477	96.527914	1030.468529	1126.996444	1.141081
11478	0.011478	96.538250	1030.475361	1127.013611	1.141088
11479	0.011479	96.548581	1030.482196	1127.030777	1.141096
11480	0.011480	96.558907	1030.489034	1127.047941	1.141103
11481	0.011481	96.569229	1030.495874	1127.065104	1.141111
11482	0.011482	96.579547	1030.502718	1127.082265	1.141118
11483	0.011483	96.589860	1030.509564	1127.099424	1.141126
11484	0.011484	96.600168	1030.516413	1127.116582	1.141134
11485	0.011485	96.610473	1030.523265	1127.133738	1.141141
11486	0.011486	96.620772	1030.530120	1127.150893	1.141149
11487	0.011487	96.631068	1030.536978	1127.168046	1.141156
11488	0.011488	96.641358	1030.543839	1127.185197	1.141164
11489	0.011489	96.651645	1030.550702	1127.202347	1.141172
11490	0.011490	96.661927	1030.557569	1127.219495	1.141179
11491	0.011491	96.672204	1030.564438	1127.236642	1.141187
11492	0.011492	96.682477	1030.571310	1127.253787	1.141194
11493	0.011493	96.692745	1030.578185	1127.270931	1.141202
11494	0.011494	96.703009	1030.585063	1127.288073	1.141210
11495	0.011495	96.713269	1030.591944	1127.305213	1.141217
11496	0.011496	96.723524	1030.598828	1127.322352	1.141225
11497	0.011497	96.733775	1030.605714	1127.339489	1.141232
11498	0.011498	96.744021	1030.612604	1127.356625	1.141240
11499	0.011499	96.754262	1030.619496	1127.373759	1.141248
11500	0.011500	96.764499	1030.626392	1127.390891	1.141255
11501	0.011501	96.774732	1030.633290	1127.408022	1.141263
11502	0.011502	96.784960	1030.640191	1127.425151	1.141271
11503	0.011503	96.795184	1030.647095	1127.442279	1.141278
11504	0.011504	96.805403	1030.654002	1127.459405	1.141286
11505	0.011505	96.815618	1030.660911	1127.476529	1.141294
11506	0.011506	96.825828	1030.667824	1127.493652	1.141301
11507	0.011507	96.836034	1030.674740	1127.510774	1.141309
11508	0.011508	96.846235	1030.681658	1127.527893	1.141316
11509	0.011509	96.856432	1030.688579	1127.545011	1.141324
11510	0.011510	96.866624	1030.695504	1127.562128	1.141332
11511	0.011511	96.876812	1030.702431	1127.579243	1.141339
11512	0.011512	96.886995	1030.709361	1127.596356	1.141347
11513	0.011513	96.897174	1030.716294	1127.613468	1.141355
11514	0.011514	96.907349	1030.723230	1127.630578	1.141363
11515	0.011515	96.917518	1030.730168	1127.647687	1.141370
11516	0.011516	96.927684	1030.737110	1127.664794	1.141378
11517	0.011517	96.937844	1030.744055	1127.681899	1.141386
11518	0.011518	96.948001	1030.751002	1127.699003	1.141393
11519	0.011519	96.958153	1030.757953	1127.716105	1.141401
11520	0.011520	96.968300	1030.764906	1127.733206	1.141409
11521	0.011521	96.978443	1030.771862	1127.750305	1.141416
11522	0.011522	96.988581	1030.778821	1127.767402	1.141424
11523	0.011523	96.998715	1030.785784	1127.784498	1.141432
11524	0.011524	97.008844	1030.792749	1127.801592	1.141439
11525	0.011525	97.018969	1030.799716	1127.818685	1.141447
11526	0.011526	97.029089	1030.806687	1127.835776	1.141455
11527	0.011527	97.039205	1030.813661	1127.852866	1.141463
11528	0.011528	97.049316	1030.820638	1127.869954	1.141470
11529	0.011529	97.059422	1030.827617	1127.887040	1.141478
11530	0.011530	97.069525	1030.834600	1127.904125	1.141486
11531	0.011531	97.079622	1030.841585	1127.921208	1.141494
11532	0.011532	97.089715	1030.848574	1127.938289	1.141501
11533	0.011533	97.099804	1030.855565	1127.955369	1.141509
11534	0.011534	97.109888	1030.862560	1127.972448	1.141517
11535	0.011535	97.119968	1030.869557	1127.989524	1.141525
11536	0.011536	97.130043	1030.876557	1128.006599	1.141532
11537	0.011537	97.140113	1030.883560	1128.023673	1.141540
11538	0.011538	97.150179	1030.890566	1128.040745	1.141548
11539	0.011539	97.160240	1030.897575	1128.057815	1.141556
11540	0.011540	97.170297	1030.904587	1128.074884	1.141563
11541	0.011541	97.180350	1030.911602	1128.091951	1.141571
11542	0.011542	97.190397	1030.918619	1128.109017	1.141579
11543	0.011543	97.200441	1030.925640	1128.126081	1.141587
11544	0.011544	97.210479	1030.932664	1128.143143	1.141594
11545	0.011545	97.220514	1030.939690	1128.160204	1.141602
11546	0.011546	97.230543	1030.946720	1128.177263	1.141610
11547	0.011547	97.240568	1030.953752	1128.194321	1.141618
11548	0.011548	97.250589	1030.960788	1128.211377	1.141626
11549	0.011549	97.260605	1030.967826	1128.228431	1.141633
11550	0.011550	97.270617	1030.974868	1128.245484	1.141641
11551	0.011551	97.280623	1030.981912	1128.262535	1.141649
11552	0.011552	97.290626	1030.988959	1128.279585	1.141657
11553	0.011553	97.300624	1030.996009	1128.296633	1.141665
11554	0.011554	97.310617	1031.003062	1128.313679	1.141672
11555	0.011555	97.320606	1031.010119	1128.330724	1.141680
11556	0.011556	97.330590	1031.017178	1128.347767	1.141688
11557	0.011557	97.340569	1031.024240	1128.364809	1.141696
11558	0.011558	97.350544	1031.031305	1128.381849	1.141704
11559	0.011559	97.360515	1031.038373	1128.398887	1.141711
11560	0.011560	97.370481	1031.045443	1128.415924	1.141719
11561	0.011561	97.380442	1031.052517	1128.432960	1.141727
11562	0.011562	97.390399	1031.059594	1128.449993	1.141735
11563	0.011563	97.400351	1031.066674	1128.467025	1.141743
11564	0.011564	97.410299	1031.073757	1128.484056	1.141751
11565	0.011565	97.420242	1031.080842	1128.501085	1.141758
11566	0.011566	97.430181	1031.087931	1128.518112	1.141766
11567	0.011567	97.440115	1031.095023	1128.535137	1.141774
11568	0.011568	97.450044	1031.102118	1128.552162	1.141782
11569	0.011569	97.459969	1031.109215	1128.569184	1.141790
11570	0.011570	97.469889	1031.116316	1128.586205	1.141798
11571	0.011571	97.479805	1031.123419	1128.603224	1.141806
11572	0.011572	97.489716	1031.130526	1128.620242	1.141813
11573	0.011573	97.499622	1031.137635	1128.637258	1.141821
11574	0.011574	97.509524	1031.144748	1128.654272	1.141829
11575	0.011575	97.519422	1031.151863	1128.671285	1.141837
11576	0.011576	97.529314	1031.158982	1128.688296	1.141845
11577	0.011577	97.539203	1031.166103	1128.705306	1.141853
11578	0.011578	97.549086	1031.173228	1128.722314	1.141861
11579	0.011579	97.558965	1031.180355	1128.739320	1.141869
11580	0.011580	97.568840	1031.187486	1128.756325	1.141877
11581	0.011581	97.578710	1031.194619	1128.773329	1.141884
11582	0.011582	97.588575	1031.201755	1128.790330	1.141892
11583	0.011583	97.598436	1031.208895	1128.807330	1.141900
11584	0.011584	97.608292	1031.216037	1128.824329	1.141908
11585	0.011585	97.618143	1031.223182	1128.841326	1.141916
11586	0.011586	97.627990	1031.230331	1128.858321	1.141924
11587	0.011587	97.637832	1031.237482	1128.875314	1.141932
11588	0.011588	97.647670	1031.244637	1128.892306	1.141940
11589	0.011589	97.657503	1031.251794	1128.909297	1.141948
11590	0.011590	97.667332	1031.258954	1128.926286	1.141956
11591	0.011591	97.677155	1031.266118	1128.943273	1.141964
11592	0.011592	97.686975	1031.273284	1128.960259	1.141971
11593	0.011593	97.696789	1031.280453	1128.977243	1.141979
11594	0.011594	97.706599	1031.287626	1128.994225	1.141987
11595	0.011595	97.716405	1031.294801	1129.011206	1.141995
11596	0.011596	97.726206	1031.301979	1129.028185	1.142003
11597	0.011597	97.736002	1031.309161	1129.045163	1.142011
11598	0.011598	97.745794	1031.316345	1129.062139	1.142019
11599	0.011599	97.755581	1031.323532	1129.079113	1.142027
11600	0.011600	97.765363	1031.330723	1129.096086	1.142035
11601	0.011601	97.775141	1031.337916	1129.113057	1.142043
11602	0.011602	97.784914	1031.345112	1129.130027	1.142051
11603	0.011603	97.794683	1031.352312	1129.146995	1.142059
11604	0.011604	97.804447	1031.359514	1129.163961	1.142067
11605	0.011605	97.814206	1031.366720	1129.180926	1.142075
11606	0.011606	97.823961	1031.373928	1129.197889	1.142083
11607	0.011607	97.833711	1031.381140	1129.214850	1.142091
11608	0.011608	97.843456	1031.388354	1129.231810	1.142099
11609	0.011609	97.853197	1031.395572	1129.248769	1.142107
11610	0.011610	97.862933	1031.402792	1129.265725	1.142115
11611	0.011611	97.872665	1031.410016	1129.282681	1.142123
11612	0.011612	97.882392	1031.417242	1129.299634	1.142131
11613	0.011613	97.892114	1031.424472	1129.316586	1.142139
11614	0.011614	97.901832	1031.431705	1129.333536	1.142147
11615	0.011615	97.911545	1031.438940	1129.350485	1.142155
11616	0.011616	97.921253	1031.446179	1129.367432	1.142163
11617	0.011617	97.930957	1031.453421	1129.384378	1.142171
11618	0.011618	97.940656	1031.460666	1129.401322	1.142179
11619	0.011619	97.950351	1031.467913	1129.418264	1.142187
11620	0.011620	97.960040	1031.475164	1129.435205	1.142195
11621	0.011621	97.969726	1031.482418	1129.452144	1.142203
11622	0.011622	97.979406	1031.489675	1129.469081	1.142211
11623	0.011623	97.989082	1031.496935	1129.486017	1.142219
11624	0.011624	97.998753	1031.504198	1129.502952	1.142227
11625	0.011625	98.008420	1031.511464	1129.519884	1.142235
11626	0.011626	98.018082	1031.518733	1129.536815	1.142243
11627	0.011627	98.027739	1031.526006	1129.553745	1.142251
11628	0.011628	98.037392	1031.533281	1129.570673	1.142259
11629	0.011629	98.047040	1031.540559	1129.587599	1.142267
11630	0.011630	98.056683	1031.547840	1129.604524	1.142275
11631	0.011631	98.066322	1031.555125	1129.621447	1.142284
11632	0.011632	98.075956	1031.562412	1129.638368	1.142292
11633	0.011633	98.085586	1031.569703	1129.655288	1.142300
11634	0.011634	98.095210	1031.576996	1129.672207	1.142308
11635	0.011635	98.104830	1031.584293	1129.689123	1.142316
11636	0.011636	98.114446	1031.591592	1129.706038	1.142324
11637	0.011637	98.124057	1031.598895	1129.722952	1.142332
11638	0.011638	98.133663	1031.606201	1129.739864	1.142340
11639	0.011639	98.143264	1031.613510	1129.756774	1.142348
11640	0.011640	98.152861	1031.620822	1129.773683	1.142356
11641	0.011641	98.162453	1031.628136	1129.790590	1.142364
11642	0.011642	98.172041	1031.635454	1129.807495	1.142372
11643	0.011643	98.181623	1031.642775	1129.824399	1.142381
11644	0.011644	98.191201	1031.650100	1129.841301	1.142389
11645	0.011645	98.200775	1031.657427	1129.858201	1.142397
11646	0.011646	98.210344	1031.664757	1129.875100	1.142405
11647	0.011647	98.219908	1031.672090	1129.891998	1.142413
11648	0.011648	98.229467	1031.679427	1129.908894	1.142421
11649	0.011649	98.239022	1031.686766	1129.925788	1.142429
11650	0.011650	98.248572	1031.694108	1129.942680	1.142437
11651	0.011651	98.258117	1031.701454	1129.959571	1.142446
11652	0.011652	98.267658	1031.708803	1129.976460	1.142454
11653	0.011653	98.277194	1031.716154	1129.993348	1.142462
11654	0.011654	98.286725	1031.723509	1130.010234	1.142470
11655	0.011655	98.296252	1031.730867	1130.027119	1.142478
11656	0.011656	98.305774	1031.738228	1130.044001	1.142486
11657	0.011657	98.315291	1031.745592	1130.060883	1.142494
11658	0.011658	98.324803	1031.752959	1130.077762	1.142503
11659	0.011659	98.334311	1031.760329	1130.094640	1.142511
11660	0.011660	98.343814	1031.767702	1130.111517	1.142519
11661	0.011661	98.353313	1031.775078	1130.128391	1.142527
11662	0.011662	98.362807	1031.782458	1130.145264	1.142535
11663	0.011663	98.372296	1031.789840	1130.162136	1.142543
11664	0.011664	98.381780	1031.797226	1130.179006	1.142552
11665	0.011665	98.391260	1031.804614	1130.195874	1.142560
11666	0.011666	98.400735	1031.812006	1130.212741	1.142568
11667	0.011667	98.410205	1031.819401	1130.229606	1.142576
11668	0.011668	98.419671	1031.826799	1130.246469	1.142584
11669	0.011669	98.429132	1031.834200	1130.263331	1.142592
11670	0.011670	98.438588	1031.841604	1130.280192	1.142601
11671	0.011671	98.448039	1031.849011	1130.297050	1.142609
11672	0.011672	98.457486	1031.856421	1130.313907	1.142617
11673	0.011673	98.466928	1031.863835	1130.330763	1.142625
11674	0.011674	98.476365	1031.871251	1130.347616	1.142634
11675	0.011675	98.485798	1031.878671	1130.364468	1.142642
11676	0.011676	98.495226	1031.886093	1130.381319	1.142650
11677	0.011677	98.504649	1031.893519	1130.398168	1.142658
11678	0.011678	98.514067	1031.900948	1130.415015	1.142666
11679	0.011679	98.523481	1031.908380	1130.431861	1.142675
11680	0.011680	98.532890	1031.915815	1130.448705	1.142683
11681	0.011681	98.542295	1031.923253	1130.465547	1.142691
11682	0.011682	98.551694	1031.930694	1130.482388	1.142699
11683	0.011683	98.561089	1031.938138	1130.499228	1.142708
11684	0.011684	98.570479	1031.945586	1130.516065	1.142716
11685	0.011685	98.579865	1031.953036	1130.532901	1.142724
11686	0.011686	98.589245	1031.960490	1130.549735	1.142732
11687	0.011687	98.598621	1031.967947	1130.566568	1.142741
11688	0.011688	98.607993	1031.975407	1130.583399	1.142749
11689	0.011689	98.617359	1031.982870	1130.600229	1.142757
11690	0.011690	98.626721	1031.990336	1130.617057	1.142765
11691	0.011691	98.636078	1031.997805	1130.633883	1.142774
11692	0.011692	98.645430	1032.005277	1130.650708	1.142782
11693	0.011693	98.654778	1032.012753	1130.667531	1.142790
11694	0.011694	98.664121	1032.020231	1130.684352	1.142798
11695	0.011695	98.673459	1032.027713	1130.701172	1.142807
11696	0.011696	98.682792	1032.035198	1130.717990	1.142815
11697	0.011697	98.692121	1032.042686	1130.734807	1.142823
11698	0.011698	98.701445	1032.050177	1130.751622	1.142832
11699	0.011699	98.710764	1032.057671	1130.768435	1.142840
11700	0.011700	98.720078	1032.065168	1130.785247	1.142848
11701	0.011701	98.729388	1032.072669	1130.802057	1.142857
11702	0.011702	98.738693	1032.080172	1130.818865	1.142865
11703	0.011703	98.747993	1032.087679	1130.835672	1.142873
11704	0.011704	98.757288	1032.095189	1130.852477	1.142881
11705	0.011705	98.766579	1032.102702	1130.869281	1.142890
11706	0.011706	98.775865	1032.110218	1130.886083	1.142898
11707	0.011707	98.785146	1032.117737	1130.902883	1.142906
11708	0.011708	98.794423	1032.125259	1130.919682	1.142915
11709	0.011709	98.803694	1032.132785	1130.936479	1.142923
11710	0.011710	98.812961	1032.140314	1130.953275	1.142931
11711	0.011711	98.822223	1032.147845	1130.970069	1.142940
11712	0.011712	98.831481	1032.155380	1130.986861	1.142948
11713	0.011713	98.840733	1032.162918	1131.003652	1.142956
11714	0.011714	98.849981	1032.170459	1131.020441	1.142965
11715	0.011715	98.859224	1032.178004	1131.037228	1.142973
11716	0.011716	98.868463	1032.185551	1131.054014	1.142981
11717	0.011717	98.877696	1032.193102	1131.070798	1.142990
11718	0.011718	98.886925	1032.200655	1131.087580	1.142998
11719	0.011719	98.896149	1032.208212	1131.104361	1.143007
11720	0.011720	98.905368	1032.215772	1131.121141	1.143015
11721	0.011721	98.914583	1032.223335	1131.137918	1.143023
11722	0.011722	98.923793	1032.230902	1131.154694	1.143032
11723	0.011723	98.932997	1032.238471	1131.171469	1.143040
11724	0.011724	98.942198	1032.246044	1131.188241	1.143048
11725	0.011725	98.951393	1032.253620	1131.205013	1.143057
11726	0.011726	98.960584	1032.261199	1131.221782	1.143065
11727	0.011727	98.969770	1032.268781	1131.238550	1.143074
11728	0.011728	98.978951	1032.276366	1131.255316	1.143082
11729	0.011729	98.988127	1032.283954	1131.272081	1.143090
11730	0.011730	98.997298	1032.291546	1131.288844	1.143099
11731	0.011731	99.006465	1032.299141	1131.305606	1.143107
11732	0.011732	99.015627	1032.306738	1131.322365	1.143116
11733	0.011733	99.024784	1032.314339	1131.339124	1.143124
11734	0.011734	99.033937	1032.321944	1131.355880	1.143132
11735	0.011735	99.043084	1032.329551	1131.372635	1.143141
11736	0.011736	99.052227	1032.337161	1131.389388	1.143149
11737	0.011737	99.061365	1032.344775	1131.406140	1.143158
11738	0.011738	99.070498	1032.352392	1131.422890	1.143166
11739	0.011739	99.079627	1032.360012	1131.439639	1.143175
11740	0.011740	99.088750	1032.367635	1131.456385	1.143183
11741	0.011741	99.097869	1032.375262	1131.473131	1.143192
11742	0.011742	99.106983	1032.382891	1131.489874	1.143200
11743	0.011743	99.116092	1032.390524	1131.506616	1.143208
11744	0.011744	99.125197	1032.398160	1131.523356	1.143217
11745	0.011745	99.134296	1032.405799	1131.540095	1.143225
11746	0.011746	99.143391	1032.413441	1131.556832	1.143234
11747	0.011747	99.152481	1032.421086	1131.573567	1.143242
11748	0.011748	99.161566	1032.428735	1131.590301	1.143251
11749	0.011749	99.170647	1032.436387	1131.607033	1.143259
11750	0.011750	99.179722	1032.444042	1131.623764	1.143268
11751	0.011751	99.188793	1032.451700	1131.640493	1.143276
11752	0.011752	99.197859	1032.459361	1131.657220	1.143285
11753	0.011753	99.206920	1032.467026	1131.673946	1.143293
11754	0.011754	99.215977	1032.474693	1131.690670	1.143302
11755	0.011755	99.225028	1032.482364	1131.707392	1.143310
11756	0.011756	99.234075	1032.490038	1131.724113	1.143319
11757	0.011757	99.243117	1032.497715	1131.740832	1.143327
11758	0.011758	99.252154	1032.505396	1131.757550	1.143336
11759	0.011759	99.261186	1032.513079	1131.774266	1.143344
11760	0.011760	99.270214	1032.520766	1131.790980	1.143353
11761	0.011761	99.279236	1032.528456	1131.807693	1.143361
11762	0.011762	99.288254	1032.536149	1131.824404	1.143370
11763	0.011763	99.297267	1032.543846	1131.841113	1.143378
11764	0.011764	99.306275	1032.551545	1131.857821	1.143387
11765	0.011765	99.315279	1032.559248	1131.874527	1.143395
11766	0.011766	99.324277	1032.566954	1131.891231	1.143404
11767	0.011767	99.333271	1032.574663	1131.907934	1.143412
11768	0.011768	99.342260	1032.582376	1131.924635	1.143421
11769	0.011769	99.351244	1032.590091	1131.941335	1.143429
11770	0.011770	99.360223	1032.597810	1131.958033	1.143438
11771	0.011771	99.369198	1032.605532	1131.974729	1.143446
11772	0.011772	99.378167	1032.613257	1131.991424	1.143455
11773	0.011773	99.387132	1032.620985	1132.008117	1.143464
11774	0.011774	99.396092	1032.628717	1132.024809	1.143472
11775	0.011775	99.405047	1032.636452	1132.041499	1.143481
11776	0.011776	99.413997	1032.644190	1132.058187	1.143489
11777	0.011777	99.422942	1032.651931	1132.074873	1.143498
11778	0.011778	99.431883	1032.659675	1132.091558	1.143506
11779	0.011779	99.440819	1032.667423	1132.108242	1.143515
11780	0.011780	99.449749	1032.675174	1132.124923	1.143524
11781	0.011781	99.458675	1032.682928	1132.141603	1.143532
11782	0.011782	99.467597	1032.690685	1132.158282	1.143541
11783	0.011783	99.476513	1032.698446	1132.174959	1.143549
11784	0.011784	99.485424	1032.706209	1132.191634	1.143558
11785	0.011785	99.494331	1032.713976	1132.208307	1.143567
11786	0.011786	99.503233	1032.721746	1132.224979	1.143575
11787	0.011787	99.512129	1032.729520	1132.241649	1.143584
11788	0.011788	99.521022	1032.737296	1132.258318	1.143592
11789	0.011789	99.529909	1032.745076	1132.274985	1.143601
11790	0.011790	99.538791	1032.752859	1132.291650	1.143610
11791	0.011791	99.547669	1032.760646	1132.308314	1.143618
11792	0.011792	99.556541	1032.768435	1132.324976	1.143627
11793	0.011793	99.565409	1032.776228	1132.341637	1.143635
11794	0.011794	99.574272	1032.784024	1132.358295	1.143644
11795	0.011795	99.583130	1032.791823	1132.374953	1.143653
11796	0.011796	99.591983	1032.799625	1132.391608	1.143661
11797	0.011797	99.600831	1032.807431	1132.408262	1.143670
11798	0.011798	99.609675	1032.815240	1132.424914	1.143679
11799	0.011799	99.618513	1032.823052	1132.441565	1.143687
11800	0.011800	99.627347	1032.830867	1132.458214	1.143696
11801	0.011801	99.636176	1032.838686	1132.474862	1.143705
11802	0.011802	99.645000	1032.846508	1132.491507	1.143713
11803	0.011803	99.653819	1032.854333	1132.508151	1.143722
11804	0.011804	99.662633	1032.862161	1132.524794	1.143731
11805	0.011805	99.671443	1032.869992	1132.541435	1.143739
11806	0.011806	99.680247	1032.877827	1132.558074	1.143748
11807	0.011807	99.689047	1032.885665	1132.574712	1.143757
11808	0.011808	99.697841	1032.893506	1132.591348	1.143765
11809	0.011809	99.706631	1032.901351	1132.607982	1.143774
11810	0.011810	99.715416	1032.909199	1132.624615	1.143783
11811	0.011811	99.724196	1032.917050	1132.641246	1.143791
11812	0.011812	99.732971	1032.924904	1132.657875	1.143800
11813	0.011813	99.741742	1032.932761	1132.674503	1.143809
11814	0.011814	99.750507	1032.940622	1132.691129	1.143817
11815	0.011815	99.759268	1032.948486	1132.707754	1.143826
11816	0.011816	99.768023	1032.956353	1132.724376	1.143835
11817	0.011817	99.776774	1032.964224	1132.740998	1.143844
11818	0.011818	99.785520	1032.972097	1132.757617	1.143852
11819	0.011819	99.794261	1032.979974	1132.774235	1.143861
11820	0.011820	99.802997	1032.987855	1132.790852	1.143870
11821	0.011821	99.811728	1032.995738	1132.807466	1.143878
11822	0.011822	99.820455	1033.003625	1132.824079	1.143887
11823	0.011823	99.829176	1033.011515	1132.840691	1.143896
11824	0.011824	99.837892	1033.019408	1132.857301	1.143905
11825	0.011825	99.846604	1033.027305	1132.873909	1.143913
11826	0.011826	99.855311	1033.035205	1132.890515	1.143922
11827	0.011827	99.864013	1033.043108	1132.907120	1.143931
11828	0.011828	99.872710	1033.051014	1132.923723	1.143940
11829	0.011829	99.881402	1033.058923	1132.940325	1.143948
11830	0.011830	99.890089	1033.066836	1132.956925	1.143957
11831	0.011831	99.898771	1033.074752	1132.973523	1.143966
11832	0.011832	99.907448	1033.082672	1132.990120	1.143975
11833	0.011833	99.916121	1033.090595	1133.006715	1.143983
11834	0.011834	99.924788	1033.098520	1133.023309	1.143992
11835	0.011835	99.933451	1033.106450	1133.039900	1.144001
11836	0.011836	99.942108	1033.114382	1133.056490	1.144010
11837	0.011837	99.950761	1033.122318	1133.073079	1.144019
11838	0.011838	99.959409	1033.130257	1133.089666	1.144027
11839	0.011839	99.968052	1033.138199	1133.106251	1.144036
11840	0.011840	99.976690	1033.146145	1133.122835	1.144045
11841	0.011841	99.985323	1033.154094	1133.139417	1.144054
11842	0.011842	99.993951	1033.162046	1133.155997	1.144063
11843	0.011843	100.002574	1033.170001	1133.172576	1.144071
11844	0.011844	100.011193	1033.177960	1133.189153	1.144080
11845	0.011845	100.019806	1033.185922	1133.205728	1.144089
11846	0.011846	100.028414	1033.193887	1133.222302	1.144098
11847	0.011847	100.037018	1033.201856	1133.238874	1.144107
11848	0.011848	100.045617	1033.209828	1133.255444	1.144115
11849	0.011849	100.054210	1033.217803	1133.272013	1.144124
11850	0.011850	100.062799	1033.225781	1133.288580	1.144133
11851	0.011851	100.071383	1033.233763	1133.305146	1.144142
11852	0.011852	100.079962	1033.241748	1133.321710	1.144151
11853	0.011853	100.088536	1033.249736	1133.338272	1.144160
11854	0.011854	100.097105	1033.257728	1133.354833	1.144168
11855	0.011855	100.105669	1033.265723	1133.371392	1.144177
11856	0.011856	100.114228	1033.273721	1133.387949	1.144186
11857	0.011857	100.122783	1033.281722	1133.404505	1.144195
11858	0.011858	100.131332	1033.289727	1133.421059	1.144204
11859	0.011859	100.139876	1033.297735	1133.437611	1.144213
11860	0.011860	100.148416	1033.305746	1133.454162	1.144222
11861	0.011861	100.156950	1033.313761	1133.470711	1.144231
11862	0.011862	100.165480	1033.321779	1133.487259	1.144239
11863	0.011863	100.174004	1033.329800	1133.503805	1.144248
11864	0.011864	100.182524	1033.337825	1133.520349	1.144257
11865	0.011865	100.191039	1033.345853	1133.536891	1.144266
11866	0.011866	100.199549	1033.353884	1133.553432	1.144275
11867	0.011867	100.208053	1033.361918	1133.569972	1.144284
11868	0.011868	100.216553	1033.369956	1133.586509	1.144293
11869	0.011869	100.225048	1033.377997	1133.603045	1.144302
11870	0.011870	100.233538	1033.386041	1133.619580	1.144311
11871	0.011871	100.242023	1033.394089	1133.636112	1.144319
11872	0.011872	100.250503	1033.402140	1133.652643	1.144328
11873	0.011873	100.258978	1033.410195	1133.669173	1.144337
11874	0.011874	100.267449	1033.418252	1133.685701	1.144346
11875	0.011875	100.275914	1033.426313	1133.702227	1.144355
11876	0.011876	100.284374	1033.434377	1133.718751	1.144364
11877	0.011877	100.292829	1033.442445	1133.735274	1.144373
11878	0.011878	100.301280	1033.450516	1133.751795	1.144382
11879	0.011879	100.309725	1033.458590	1133.768315	1.144391
11880	0.011880	100.318165	1033.466668	1133.784833	1.144400
11881	0.011881	100.326601	1033.474748	1133.801349	1.144409
11882	0.011882	100.335031	1033.482833	1133.817864	1.144418
11883	0.011883	100.343457	1033.490920	1133.834377	1.144427
11884	0.011884	100.351877	1033.499011	1133.850888	1.144436
11885	0.011885	100.360293	1033.507105	1133.867398	1.144445
11886	0.011886	100.368704	1033.515203	1133.883906	1.144454
11887	0.011887	100.377109	1033.523303	1133.900412	1.144463
11888	0.011888	100.385510	1033.531407	1133.916917	1.144471
11889	0.011889	100.393906	1033.539515	1133.933420	1.144480
11890	0.011890	100.402296	1033.547626	1133.949922	1.144489
11891	0.011891	100.410682	1033.555740	1133.966422	1.144498
11892	0.011892	100.419063	1033.563857	1133.982920	1.144507
11893	0.011893	100.427438	1033.571978	1133.999417	1.144516
11894	0.011894	100.435809	1033.580102	1134.015911	1.144525
11895	0.011895	100.444175	1033.588230	1134.032405	1.144534
11896	0.011896	100.452536	1033.596360	1134.048896	1.144543
11897	0.011897	100.460892	1033.604494	1134.065386	1.144552
11898	0.011898	100.469243	1033.612632	1134.081875	1.144561
11899	0.011899	100.477589	1033.620773	1134.098361	1.144570
11900	0.011900	100.485929	1033.628917	1134.114846	1.144579
11901	0.011901	100.494265	1033.637064	1134.131330	1.144588
11902	0.011902	100.502596	1033.645215	1134.147811	1.144597
11903	0.011903	100.510922	1033.653369	1134.164292	1.144607
11904	0.011904	100.519243	1033.661527	1134.180770	1.144616
11905	0.011905	100.527559	1033.669688	1134.197247	1.144625
11906	0.011906	100.535870	1033.677852	1134.213722	1.144634
11907	0.011907	100.544176	1033.686019	1134.230196	1.144643
11908	0.011908	100.552477	1033.694190	1134.246667	1.144652
11909	0.011909	100.560773	1033.702365	1134.263138	1.144661
11910	0.011910	100.569064	1033.710542	1134.279606	1.144670
11911	0.011911	100.577350	1033.718723	1134.296073	1.144679
